"","Ind_ID","label","GENDER","Car_Owner","Propert_Owner","CHILDREN","Annual_income","Type_Income","EDUCATION","Marital_status","Housing_type","Birthday_count","Employed_days","Mobile_phone","Work_Phone","Phone","EMAIL_ID","Type_Occupation","Family_Members"
"86",5069307,1,"M","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-15640,-1328,1,0,0,0,"Core staff",2
"91",5079167,1,"M","Y","N",0,202500,"Working","Secondary / secondary special","Married","With parents",-13720,-1394,1,0,0,0,"Laborers",2
"151",5135990,1,"F","N","Y",1,585000,"Commercial associate","Higher education","Single / not married","House / apartment",-10430,-900,1,0,0,0,"Managers",2
"157",5142362,1,"M","Y","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-16204,-925,1,1,1,0,"Drivers",3
"25",5024071,1,"F","N","Y",0,180000,"Working","Higher education","Married","House / apartment",-15976,-854,1,0,0,0,"Laborers",2
"108",5105056,1,"M","Y","N",0,NA,"Commercial associate","Higher education","Single / not married","Municipal apartment",-11528,-606,1,0,1,1,"High skill tech staff",1
"141",5125761,1,"M","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","Municipal apartment",-18020,-1595,1,0,0,0,"Cooking staff",1
"147",5135346,1,"M","N","Y",0,112500,"Commercial associate","Higher education","Married","House / apartment",-20103,-555,1,0,0,0,"Security staff",2
"11",5010869,1,"M","Y","Y",1,450000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-18173,-678,1,0,1,1,"Core staff",1
"119",5115611,1,"F","N","Y",0,202500,"Working","Secondary / secondary special","Single / not married","House / apartment",-14523,-3420,1,0,0,0,"Core staff",2
"74",5061636,1,"F","N","Y",0,225000,"Pensioner","Secondary / secondary special","Married","Municipal apartment",-21664,365243,1,0,1,0,"",2
"22",5022617,1,"M","Y","Y",0,202500,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",-12022,-1674,1,0,0,1,"Laborers",2
"128",5117313,1,"F","N","Y",1,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-13022,-3931,1,1,1,0,"Laborers",3
"158",5142456,1,"F","N","N",0,67500,"Commercial associate","Higher education","Separated","House / apartment",-18952,-499,1,0,1,0,"Core staff",1
"62",5054068,1,"M","N","N",1,157500,"Working","Secondary / secondary special","Married","House / apartment",-16424,-1458,1,0,0,0,"Drivers",1
"145",5135344,1,"M","N","Y",0,112500,"Commercial associate","Higher education","Married","House / apartment",-20103,-555,1,0,0,0,"Security staff",2
"137",5125289,1,"F","N","N",1,202500,"Working","Secondary / secondary special","Separated","House / apartment",-13939,-134,1,0,0,0,"Laborers",2
"20",5021998,1,"M","N","Y",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",-18863,-1644,1,0,0,1,"",2
"28",5024917,1,"F","N","Y",0,NA,"Pensioner","Secondary / secondary special","Married","House / apartment",-21832,365243,1,0,1,0,"",2
"114",5114253,1,"M","N","N",1,130500,"Working","Incomplete higher","Married","Rented apartment",-11331,-1808,1,1,1,0,"",3
"38",5036660,1,"F","Y","Y",0,76500,"Pensioner","Secondary / secondary special","Married","House / apartment",-23835,365243,1,0,0,0,"",2
"164",5146005,1,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-10177,-189,1,0,0,1,"Managers",1
"32",5029311,1,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",-21876,365243,1,0,1,1,"",2
"12",5018498,1,"F","Y","Y",0,90000,"Working","Secondary / secondary special","Married","House / apartment",-18950,-1002,1,1,1,0,"Cooking staff",2
"67",5058350,1,"M","N","Y",0,99000,"Pensioner","Higher education","Separated","House / apartment",-24611,365243,1,0,0,0,"",1
"152",5135991,1,"F","N","Y",1,585000,"Commercial associate","Higher education","Single / not married","House / apartment",-10430,-900,1,0,0,0,"Managers",2
"140",5125716,1,"F","Y","Y",0,135000,"Working","Lower secondary","Married","House / apartment",-16413,-622,1,0,1,0,"High skill tech staff",2
"17",5021314,1,"M","N","Y",0,270000,"Working","Secondary / secondary special","Single / not married","House / apartment",-16896,-248,1,0,0,0,"Laborers",2
"50",5050603,1,"M","N","N",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-18327,-7288,1,1,0,0,"Laborers",2
"79",5065462,1,"F","N","N",0,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-19004,-1570,1,0,0,0,"",2
"85",5069218,1,"F","Y","Y",0,256500,"Commercial associate","Higher education","Single / not married","House / apartment",-11210,-1724,1,1,0,0,"Accountants",2
"13",5018501,1,"F","Y","Y",0,NA,"Working","Secondary / secondary special","Married","House / apartment",-18950,-1002,1,1,1,0,"Cooking staff",2
"166",5146167,1,"F","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-20296,-1770,1,0,0,0,"Security staff",2
"150",5135636,1,"M","Y","Y",0,195750,"Working","Secondary / secondary special","Married","House / apartment",-18836,-931,1,1,1,0,"Laborers",2
"1",5008827,1,"M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
"23",5023781,1,"M","N","Y",0,157500,"Commercial associate","Higher education","Civil marriage","House / apartment",-17800,-1086,1,0,0,0,"Accountants",2
